"","p1","p2","alpha","xi","n","rd","seed","logbf","pm_alpha","pm_xi","chisq_stat","chisq_pvalue"
"6605",0,1,0.166666666666667,0.166666666666667,100,100,11,9.15090618458163,0.136346985488303,0.33545952362639,Inf,0
"6606",1,2,0.0833333333333333,0,10,100,71,1.89409082702945,0.0924790036115229,0.210664903762029,6.32,0.0970380646095621
"6607",2,2,0.0833333333333333,0.166666666666667,1000,10,71,7.41311449779687,0.081289740779233,0.16200041636582,147.079,8.60176202616305e-31
"6608",1,2,0.166666666666667,0,100,100,95,5.05260566656676,0.119245436983168,0.103034874292261,Inf,0
"6609",0,1,0.166666666666667,0,10,100,50,3.05506420156307,0.111262184128579,0.334894452385274,Inf,0
"6610",2,2,0,0.166666666666667,1000,100,48,8.10471216900805,0.0788885998415313,0.277895237953496,43.0809999999999,9.95504569934912e-09
"6611",1,2,0.0833333333333333,0,100,10,65,5.87217302598907,0.0769752696767994,0.211684908037501,16.304,0.000982314455901562
"6612",2,2,0,0,100,10,41,3.71792668333686,0.0970997508263909,0.118605815043587,29.425,6.40748688145528e-06
"6613",1,2,0,0,1000,100,75,9.22226736679477,0.01679041331292,0.094933412268058,62.0239999999999,2.17129851822078e-13
"6614",0,1,0,0.166666666666667,1000,100,56,14.6579592431763,0.00667418607574364,0.341175481896036,Inf,0
"6615",0,1,0.0833333333333333,0.333333333333333,100,10,43,9.6114506221908,0.0919738677939455,0.331494896111642,Inf,0
"6616",0,2,0,0.166666666666667,100,10,43,8.56901630719685,0.0836816627168557,0.279976514054212,Inf,0
"6617",0,1,0.166666666666667,0.166666666666667,100,100,51,9.51610897706183,0.109031814780024,0.33297579864576,Inf,0
"6618",1,1,0.166666666666667,0,1000,100,7,10.2632306279788,0.146595113963939,0.33038522503862,Inf,0
"6619",0,2,0.166666666666667,0.166666666666667,100,100,51,7.73652437194636,0.114640285646653,0.068115505625601,Inf,0
"6620",1,1,0.0833333333333333,0,1000,10,87,11.9665110410633,0.0688599139209533,0.333300580761466,Inf,0
"6621",1,2,0.0833333333333333,0,10,10,51,0.597625740136259,0.0916525441352784,0.219558485989341,13.52,0.00363696454580989
"6622",0,2,0.0833333333333333,0.333333333333333,100,100,84,9.48592979471624,0.0815941811529583,0.299105714226143,3.39499999999999,0.183140804224916
"6623",2,2,0,0.333333333333333,1000,10,94,8.27577474706277,0.0791470728226235,0.473687162087445,31.879,2.02518029429308e-06
"6624",1,2,0.166666666666667,0.166666666666667,10,100,76,0.714916932479078,0.0916031715676096,0.197687112411775,8.24,0.0413034922301207
"6625",2,2,0.166666666666667,0.333333333333333,100,10,36,3.56007443601047,0.0892483312820128,0.18228006393415,20.065,0.000484857978454353
"6626",0,2,0.166666666666667,0,1000,10,26,8.88816378713909,0.141049074283123,0.0297327587522108,Inf,0
"6627",2,2,0.166666666666667,0.166666666666667,1000,10,48,7.1589655611142,0.0999467781313455,0.0788381234400451,231.344,6.78040026106101e-49
"6628",1,2,0.166666666666667,0.166666666666667,1000,10,16,7.16687850843482,0.107708305760886,0.134277310797857,Inf,0
"6629",1,1,0.0833333333333333,0.333333333333333,1000,10,29,9.35437169234547,0.0750506827535042,0.331574719040105,Inf,0
"6630",1,1,0.0833333333333333,0.333333333333333,100,10,71,7.1274345534128,0.077527971966404,0.337114179955057,Inf,0
"6631",1,2,0.0833333333333333,0.333333333333333,10,10,8,2.57272464561512,0.0795386183401266,0.35181010771249,2,0.57240670447088
"6632",1,2,0,0.333333333333333,100,100,66,7.31616385358933,0.0797124991639363,0.239919926821856,4.87999999999999,0.180797994096962
"6633",1,1,0,0,100,100,5,8.58190976019068,0.0364159435199353,0.333976280591644,Inf,0
"6634",1,1,0.0833333333333333,0.166666666666667,1000,10,98,10.5661511179892,0.106045026135606,0.326808549110606,Inf,0
"6635",0,2,0,0.166666666666667,1000,100,1,13.1300262435498,0.0806436000236468,0.274190308605934,Inf,0
"6636",1,2,0.166666666666667,0.333333333333333,10,10,69,1.28519256950593,0.0793821655758244,0.350666720025277,13.52,0.0036369645458099
"6637",1,2,0,0.166666666666667,1000,10,30,9.46294218161393,0.0389012894783381,0.240158198847156,Inf,0
"6638",1,1,0.0833333333333333,0.333333333333333,10,10,39,1.73422077462893,0.090049044307524,0.336836963025986,Inf,0
"6639",1,2,0,0,10,100,54,2.71672409178245,0.0846918252712393,0.348593320616965,2.96,0.397833594656797
"6640",2,2,0.0833333333333333,0.333333333333333,10,10,7,1.25819680681484,0.0860936848853305,0.293768963912589,4.4,0.354570106759469
"6641",1,2,0.0833333333333333,0.333333333333333,10,100,66,2.62289125788372,0.081404004840351,0.29875230441875,2.96,0.397833594656796
"6642",1,2,0,0.166666666666667,100,10,91,5.81205148420196,0.0569150954565331,0.593536455273485,1.52,0.6776620931895
"6643",1,1,0.166666666666667,0.166666666666667,10,100,17,3.19247570328051,0.0701893640272936,0.338956091042756,1.8,0.406569659740599
"6644",2,2,0.166666666666667,0.333333333333333,1000,10,75,8.03678671354601,0.0841171826033966,0.170780053828557,138.6665,5.44644093989109e-29
"6645",1,2,0,0.166666666666667,100,10,97,6.07711093337809,0.0756971456806383,0.370634655151063,7.99999999999999,0.0460117056892316
"6646",1,2,0,0,1000,10,92,7.98964152346889,0.057112859544896,0.0607574008917622,Inf,0
"6647",2,2,0.166666666666667,0.166666666666667,1000,100,6,8.27243085667578,0.0843201046201852,0.117074140536296,134.998,3.32078682541001e-28
"6648",2,2,0,0.166666666666667,10,100,89,-1.98508151619433,0.0889974869071723,0.212500753482896,16.1,0.0028878723984549
"6649",0,1,0.166666666666667,0.166666666666667,100,100,42,9.78602251898297,0.128801772596338,0.333530108506046,Inf,0
"6650",2,2,0,0.333333333333333,10,100,94,2.29207104512973,0.0845822439807856,0.277848826098226,3.05,0.549493168584713
"6651",1,2,0,0,1000,100,93,8.3331889779065,0.0261188765677402,0.0334914616421569,96.4495999999999,9.01074158142391e-21
"6652",1,1,0.166666666666667,0,10,10,81,-0.927805661978944,0.101372429185,0.33692309306149,Inf,0
"6653",0,2,0.166666666666667,0.333333333333333,1000,10,69,12.1961101695122,0.0831114501707522,0.175967753439032,Inf,0
"6654",1,1,0.0833333333333333,0.333333333333333,100,10,77,6.29054797330133,0.0789621641048879,0.328639009830514,Inf,0
"6655",0,2,0,0.333333333333333,10,100,64,4.17240080166504,0.0747258501988844,0.477173992230635,0.800000000000001,0.670320046035639
"6656",1,2,0,0.166666666666667,10,10,17,2.58962436251116,0.0759416382333143,0.378063402926594,2,0.57240670447088
"6657",0,1,0.0833333333333333,0.166666666666667,100,100,91,10.2438264084442,0.0721734394851998,0.333158158473848,Inf,0
"6658",1,2,0,0.333333333333333,10,10,78,1.67399139345055,0.0876955268798253,0.254469351938654,3.92,0.270233270985541
"6659",1,2,0,0.333333333333333,10,100,10,3.38331645549977,0.0680174292215511,0.493891767356654,2,0.57240670447088
"6660",1,2,0,0.166666666666667,1000,100,80,8.93243032581267,0.0223117340717938,0.168569219151577,33.6559999999999,2.34172720909733e-07
"6661",2,2,0,0.166666666666667,1000,100,76,8.75245949754844,0.0766842142302086,0.286790341431076,37.6839999999999,1.30199350355659e-07
"6662",1,2,0,0.333333333333333,100,10,95,5.85159958746632,0.0754359311920981,0.238681846081839,8.23999999999999,0.0413034922301207
"6663",2,2,0.166666666666667,0.333333333333333,1000,100,18,8.24074623024444,0.0807831451664827,0.218668813941997,67.7169999999999,6.88254373008646e-14
"6664",1,2,0.0833333333333333,0.333333333333333,10,100,20,3.3787715783001,0.0678357238178777,0.49029975548701,2,0.57240670447088
"6665",1,1,0.0833333333333333,0.333333333333333,100,10,47,6.42226043621946,0.0884892456363971,0.337308239008288,Inf,0
"6666",2,2,0.166666666666667,0.333333333333333,100,10,52,4.11529736209113,0.0893516128251705,0.168405308402816,20.47,0.000403245058845213
"6667",0,2,0.0833333333333333,0,100,10,1,6.14634246837164,0.100159096583677,0.109574821577215,Inf,0
"6668",0,1,0.0833333333333333,0.333333333333333,10,100,80,4.90300620212351,0.0732692753747168,0.327576232435805,0.4,0.527089256865538
"6669",1,2,0,0.333333333333333,100,10,77,6.23460933686928,0.0604652810280496,0.530536530135034,1.90399999999999,0.592568899784683
"6670",1,2,0,0.166666666666667,100,10,82,5.54293519538462,0.070894203493024,0.269579397672323,11.984,0.00743817119655993
"6671",0,1,0.0833333333333333,0.166666666666667,100,100,92,9.88634587512422,0.058664563771599,0.32797258657876,Inf,0
"6672",0,2,0.0833333333333333,0.166666666666667,100,10,70,8.39987592184997,0.0909683198000368,0.168191452166823,Inf,0
"6673",0,1,0,0.333333333333333,1000,10,91,12.7951663859014,0.024687755975818,0.339683394954404,Inf,0
"6674",1,1,0,0.166666666666667,100,10,47,6.44908436486079,0.0684390969071624,0.326733379018505,Inf,0
"6675",2,2,0.166666666666667,0.333333333333333,100,10,86,3.99009264925942,0.084678152799165,0.214646179414843,15.145,0.00440973538535262
"6676",0,2,0.166666666666667,0.333333333333333,100,100,67,9.67778799842972,0.0839941782756042,0.26974509879413,4.23499999999999,0.120332082994353
"6677",2,2,0.0833333333333333,0,1000,10,33,6.84834529874388,0.105726830513371,0.0779908221819716,248.8825,1.1331624556573e-52
"6678",0,1,0.166666666666667,0.166666666666667,10,100,68,1.21919068817662,0.12384925483731,0.331649120209318,Inf,0
"6679",2,2,0,0.166666666666667,10,10,68,1.54193883468281,0.0860640147184504,0.29317134360909,2.65,0.617991879881754
"6680",2,2,0.0833333333333333,0,100,100,48,5.01073767651479,0.0878058076556159,0.20445042768731,9.74499999999999,0.0449493237600009
"6681",0,2,0,0.166666666666667,10,100,65,3.81265865092126,0.0882647524981528,0.229791704296448,1.55,0.460703780998966
"6682",2,2,0.0833333333333333,0.166666666666667,100,100,72,6.01445890645311,0.0913759548538021,0.14690990701797,12.565,0.0136089748268492
"6683",2,2,0.166666666666667,0.333333333333333,1000,10,11,4.59573678209335,0.0840776508334159,0.205972934308154,133.387,7.34392005370334e-28
"6684",0,2,0.0833333333333333,0,100,100,59,6.47912631786801,0.110914189431627,0.0748440327590595,Inf,0
"6685",1,1,0.166666666666667,0.333333333333333,10,10,54,1.59764826392651,0.0924246589311226,0.332863535251577,Inf,0
"6686",0,2,0.0833333333333333,0,1000,100,21,13.1054668128218,0.117138783341204,0.0571527366010419,Inf,0
"6687",0,2,0.0833333333333333,0.333333333333333,1000,10,50,11.3664067727454,0.078320317365371,0.324725383487267,Inf,0
"6688",1,2,0.0833333333333333,0.333333333333333,100,10,72,4.5653613358094,0.0979736617034647,0.182762058900641,Inf,0
"6689",1,2,0.166666666666667,0,1000,100,34,9.32955416348523,0.139864386768585,0.0648828385252761,Inf,0
"6690",0,1,0.166666666666667,0.166666666666667,10,10,31,4.33936926080149,0.0784169577376694,0.336434587733879,Inf,0
"6691",0,1,0,0,1000,100,63,16.1215071564939,0.00508089678438673,0.33258292361464,Inf,0
"6692",1,2,0.0833333333333333,0.166666666666667,100,10,42,4.01933316696196,0.103012026125812,0.269238610548068,Inf,0
"6693",1,2,0.166666666666667,0,100,100,31,1.69704034687214,0.138015577895498,0.0784153385761373,Inf,0
"6694",0,1,0,0.166666666666667,10,10,5,3.63629777651813,0.0853199178566263,0.334302459879048,Inf,0
"6695",2,2,0,0.166666666666667,1000,10,90,5.00424240476059,0.081149375776208,0.274182190174847,94.4899999999999,1.46288273109021e-19
"6696",1,2,0.166666666666667,0.333333333333333,10,100,57,2.91405740504428,0.0867475319236087,0.267445717441293,2,0.57240670447088
"6697",2,2,0,0,10,100,48,2.48867975483002,0.083128350999171,0.315745004170284,4.85,0.303037557719149
"6698",0,1,0,0.333333333333333,10,10,78,4.635052886394,0.0808612616376671,0.331305035976378,3.15544362088405e-31,1
"6699",1,2,0.166666666666667,0,100,10,21,1.70853514325316,0.115781361523882,0.0966504332745993,Inf,0
"6700",1,2,0.0833333333333333,0.166666666666667,10,100,2,3.17827752628502,0.068066835876955,0.492371329833242,2.48,0.478916376817431
"6701",1,2,0.166666666666667,0.333333333333333,1000,10,60,8.39076577925698,0.0966444782049783,0.248216905679162,Inf,0
"6702",1,2,0.0833333333333333,0.333333333333333,10,100,44,1.1963583220814,0.0937766559457615,0.182812739435009,8.72,0.0332548573878718
"6703",0,1,0,0.333333333333333,1000,100,47,15.3306649826131,0.00498786430823335,0.335095390766337,Inf,0
"6704",1,2,0.0833333333333333,0.333333333333333,1000,10,69,9.35915032322828,0.0596309028270977,0.315404820192604,Inf,0
"6705",1,2,0.166666666666667,0.166666666666667,100,100,20,-0.867269697570293,0.130231949617929,0.0807060517746795,Inf,0
"6706",0,2,0,0.166666666666667,100,10,20,7.7969085421216,0.0825846249266258,0.255611175922433,Inf,0
"6707",2,2,0.0833333333333333,0.166666666666667,1000,10,97,8.44307074077869,0.0849625484357793,0.202322835498252,125.198,4.1404735476955e-26
"6708",2,2,0.166666666666667,0,10,100,19,0.96840914990036,0.0927423293865776,0.184696478864291,12.05,0.0169832997607356
"6709",0,1,0.0833333333333333,0.166666666666667,1000,10,21,12.182485084144,0.0936522776936519,0.336280702100218,Inf,0
"6710",0,2,0,0.166666666666667,10,10,21,3.67033182118042,0.0760231134241667,0.452677443543925,1.4,0.49658530379141
"6711",0,1,0,0.333333333333333,100,10,86,10.632963161376,0.0728776411681387,0.327230004307392,Inf,0
"6712",0,1,0.0833333333333333,0.333333333333333,100,100,19,9.75252050071038,0.0911950206961404,0.333679812645157,Inf,0
"6713",1,1,0.166666666666667,0,1000,100,52,11.6429862770283,0.138608895000403,0.331892813407512,Inf,0
"6714",2,2,0.0833333333333333,0.166666666666667,10,10,44,-0.233901029104857,0.0935640930494698,0.183346978616905,14.3,0.0063966422626841
"6715",2,2,0,0.333333333333333,100,100,35,6.28102613683933,0.0793563041217248,0.398096932537088,0.999999999999998,0.90979598956895
"6716",1,2,0,0.333333333333333,1000,100,27,10.3405886608289,0.024980478031656,0.323731330747457,8.28799999999997,0.0404199050499949
"6717",1,2,0.0833333333333333,0.166666666666667,100,10,20,2.47037019383311,0.113348673629007,0.179594135982275,Inf,0
"6718",1,2,0.166666666666667,0.166666666666667,1000,10,10,8.73623920805767,0.10990274032098,0.130236003621011,Inf,0
"6719",1,1,0.0833333333333333,0,100,10,62,7.98533490002552,0.0676652119153782,0.337547177286069,Inf,0
"6720",0,1,0,0,1000,10,10,15.5433771793157,0.0293758973137883,0.335928580096343,Inf,0
"6721",1,1,0.166666666666667,0.166666666666667,1000,10,95,8.04709932325022,0.145590385885428,0.335949540133062,Inf,0
"6722",0,1,0,0.166666666666667,1000,100,35,16.5708059069561,0.00855210571388555,0.332416248541827,Inf,0
"6723",2,2,0,0.333333333333333,100,10,34,4.85916493746728,0.0738651710630699,0.575593061948325,2.89,0.576399157179087
"6724",1,1,0.0833333333333333,0.333333333333333,1000,100,9,12.2479852594588,0.121752739559677,0.338622637932938,Inf,0
"6725",2,2,0.0833333333333333,0.333333333333333,100,100,57,6.21723157818002,0.0829940931851436,0.283144603675929,4.22499999999999,0.376410965844173
"6726",0,2,0.0833333333333333,0.166666666666667,10,10,68,0.57426815862733,0.0914694709950924,0.17872916452173,Inf,0
"6727",2,2,0,0.333333333333333,100,10,71,5.14389791752077,0.0806251958023182,0.333925612028746,8.10999999999999,0.0876308523274217
"6728",2,2,0.0833333333333333,0.333333333333333,1000,100,31,5.4235823678564,0.0806872807591364,0.307800407375665,44.8509999999999,4.26990256961706e-09
"6729",1,2,0.166666666666667,0.333333333333333,100,100,39,3.60441812630387,0.105488814332558,0.189392533963762,Inf,0
"6730",1,1,0,0.166666666666667,10,100,41,4.06835371129493,0.0783049290150694,0.33290387534086,0.2,0.90483741803596
"6731",2,2,0.166666666666667,0.166666666666667,1000,100,47,8.80113145533505,0.0878609137349866,0.101767100872098,140.5405,2.16235236316019e-29
"6732",0,1,0,0,100,100,28,10.8759654381254,0.0470492210561926,0.335656390038729,Inf,0
"6733",0,1,0,0.333333333333333,10,100,61,4.76877918672935,0.0848879499395322,0.331492113409608,1.6,0.205903210732068
"6734",0,2,0.0833333333333333,0.333333333333333,100,10,89,0.435502028757696,0.0799398630430615,0.335236051215592,Inf,0
"6735",2,2,0,0.333333333333333,100,10,33,4.94923112186589,0.0784135017573296,0.411746314025174,3.85999999999999,0.425284221557018
"6736",1,2,0.0833333333333333,0.166666666666667,1000,10,5,7.45965242690772,0.0975857397516544,0.166957614069964,Inf,0
"6737",0,2,0.0833333333333333,0,100,100,11,8.61873131808431,0.0998255388184886,0.094115798243633,Inf,0
"6738",0,1,0.166666666666667,0.166666666666667,100,100,29,9.40573588567287,0.128665298804431,0.332945134861839,Inf,0
"6739",1,1,0.0833333333333333,0,1000,100,40,12.518388436838,0.0993399257265156,0.336144878501868,Inf,0
"6740",1,2,0.0833333333333333,0.333333333333333,10,10,38,2.4559398543801,0.0819405151984474,0.336447707020786,6.79999999999999,0.0785531598367983
"6741",0,1,0,0,10,100,100,4.96488284261354,0.0818063644016515,0.329488411891693,Inf,0
"6742",1,2,0.166666666666667,0,10,100,43,2.48962112244503,0.0832104418041317,0.298856172479943,2.96,0.397833594656797
"6743",2,2,0.0833333333333333,0,10,100,55,2.22900820073418,0.0877818429351244,0.227832631868406,3.5,0.477878344488724
"6744",1,2,0,0.166666666666667,10,100,88,2.26896392273147,0.0878241279936348,0.247052697932316,2.96,0.397833594656796
"6745",0,2,0,0.166666666666667,10,100,59,3.33342673071682,0.0862070855532677,0.25004907460098,3.95,0.138761312242955
"6746",0,2,0,0,10,10,98,3.07727204900269,0.0822586010124848,0.354276167440043,1.4,0.49658530379141
"6747",1,2,0.166666666666667,0.333333333333333,1000,10,18,7.36927286767923,0.131787931900555,0.222183484643701,Inf,0
"6748",0,2,0,0,100,10,72,5.33158691922384,0.0949590838015618,0.129887583646304,Inf,0
"6749",0,2,0.0833333333333333,0,1000,100,20,13.6720847398265,0.120441265228369,0.0538834521162824,Inf,0
"6750",2,2,0.166666666666667,0,10,100,42,2.37232139963456,0.0862828825335743,0.251197929086026,2.65,0.617991879881755
"6751",0,1,0.166666666666667,0.166666666666667,100,100,55,9.66690307256732,0.110993551078436,0.338507541986608,Inf,0
"6752",1,2,0.0833333333333333,0,1000,10,52,6.84221225390638,0.128635708255507,0.0836676742313135,Inf,0
"6753",2,2,0.0833333333333333,0,1000,10,89,5.9403489604374,0.120286561338852,0.0545920588375925,296.144,7.35433745672463e-63
"6754",1,1,0.166666666666667,0,100,10,26,5.35030090786904,0.112745849319881,0.32785436597222,Inf,0
"6755",0,2,0.0833333333333333,0.333333333333333,100,100,38,9.14429243264016,0.0812754797925613,0.312341348240631,Inf,0
"6756",0,2,0.166666666666667,0.333333333333333,10,10,46,3.56389492298165,0.0834962381250806,0.296726114615695,1.55,0.460703780998966
"6757",0,2,0.166666666666667,0.166666666666667,1000,10,10,11.1774415428692,0.0975034945671128,0.0869740592345576,Inf,0
"6758",0,2,0.166666666666667,0.333333333333333,100,10,11,8.0027054170211,0.0936442796042221,0.150961856928456,Inf,0
"6759",1,2,0.0833333333333333,0.166666666666667,1000,10,2,8.91913552517462,0.0579254974406833,0.137983047517106,Inf,0
"6760",1,2,0.166666666666667,0.166666666666667,100,100,40,5.77287061480371,0.105425417134783,0.259580256708398,Inf,0
"6761",0,1,0.0833333333333333,0.333333333333333,100,10,52,6.03461195662703,0.0991202231115097,0.334925678351046,Inf,0
